[STATUS] 970 sec: peers=3, msgs=7945, connected=no
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[ECHO] 8600 messages echoed
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[STATUS] 1040 sec: peers=4, msgs=8678, connected=yes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[ECHO] 8700 messages echoed
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[STATUS] 1050 sec: peers=4, msgs=8818, connected=yes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[ECHO] 8800 messages echoed
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 512 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[STATUS] 1060 sec: peers=4, msgs=8934, connected=yes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[ECHO] 8900 messages echoed
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[STATUS] 1070 sec: peers=4, msgs=9020, connected=yes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[ECHO] 9000 messages echoed
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[STATUS] 1080 sec: peers=4, msgs=9121, connected=yes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[ECHO] 9100 messages echoed
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 1024 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[STATUS] 1090 sec: peers=4, msgs=9212, connected=yes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
