========================================
PeerTalk Performance Test Partner
Version: 1.0.0
Mode: echo
========================================

Initializing PeerTalk...
Starting discovery on port 7353...
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[ECHO] 6000 messages echoed
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[ECHO] 6100 messages echoed
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[ECHO] 6200 messages echoed
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[STATUS] 120 sec: peers=6, msgs=6280, connected=yes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[ECHO] 6300 messages echoed
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[DISCOVERED] Peer 2: "MacThroughput" at 10.188.1.213:7354
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[ECHO] 6400 messages echoed
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[ECHO] 6500 messages echoed
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
